date,Close,ticker_year,ticker
2014-08-20,0.048500883284617824,ANTM-2014,ANTM
2014-08-21,0.3360399183723181,ANTM-2014,ANTM
2014-08-22,-0.10100481846977351,ANTM-2014,ANTM
2014-08-25,0.16157439692982067,ANTM-2014,ANTM
2014-08-26,1.1072299524853848,ANTM-2014,ANTM
2014-08-27,-0.14744782529239703,ANTM-2014,ANTM
2014-08-28,-1.2751668067738824,ANTM-2014,ANTM
2014-08-29,-0.8743968993664697,ANTM-2014,ANTM
2014-09-02,0.536094767300196,ANTM-2014,ANTM
2014-09-03,-0.7980404178849905,ANTM-2014,ANTM
2014-09-04,-0.5929482882553709,ANTM-2014,ANTM
2014-09-05,0.49936930433723015,ANTM-2014,ANTM
2014-09-08,1.2119258832845932,ANTM-2014,ANTM
2014-09-09,0.44613158503898015,ANTM-2014,ANTM
2014-09-10,0.8317535148635516,ANTM-2014,ANTM
2014-09-11,1.225332730263146,ANTM-2014,ANTM
2014-09-12,0.817138285818716,ANTM-2014,ANTM
2014-09-15,-1.9470228252924155,ANTM-2014,ANTM
2014-09-16,-0.6591168067738811,ANTM-2014,ANTM
2014-09-17,-0.7073052326998055,ANTM-2014,ANTM
2014-09-18,-0.4597302326998004,ANTM-2014,ANTM
2014-09-19,0.10446791544833944,ANTM-2014,ANTM
2014-09-22,-0.8462774549220309,ANTM-2014,ANTM
2014-09-23,0.34020263767056613,ANTM-2014,ANTM
2014-09-24,0.6346342166179257,ANTM-2014,ANTM
2014-09-25,-0.15011841496100337,ANTM-2014,ANTM
2014-09-26,1.0607118481968898,ANTM-2014,ANTM
2014-09-29,1.318666063596494,ANTM-2014,ANTM
2014-09-30,1.550054952485384,ANTM-2014,ANTM
2014-10-01,-0.6566061586257146,ANTM-2014,ANTM
2014-10-02,0.06463319322612865,ANTM-2014,ANTM
2014-10-03,0.48686143396685505,ANTM-2014,ANTM
2014-10-06,0.7519364339668727,ANTM-2014,ANTM
2014-10-07,-0.2992820845516486,ANTM-2014,ANTM
2014-10-08,1.7083058784113097,ANTM-2014,ANTM
2014-10-09,0.23395263767054908,ANTM-2014,ANTM
2014-10-10,-2.562449116715399,ANTM-2014,ANTM
2014-10-13,-1.915118414961018,ANTM-2014,ANTM
2014-10-14,-1.6951214851364524,ANTM-2014,ANTM
2014-10-15,-2.261750603070171,ANTM-2014,ANTM
2014-10-16,-2.975361714181288,ANTM-2014,ANTM
2014-10-17,0.24547717470760827,ANTM-2014,ANTM
2014-10-20,0.593591526559464,ANTM-2014,ANTM
2014-10-21,1.5381114339668653,ANTM-2014,ANTM
2014-10-22,0.8340197673001882,ANTM-2014,ANTM
2014-10-23,2.1640512487816754,ANTM-2014,ANTM
2014-10-24,2.9370558784113006,ANTM-2014,ANTM
2014-10-27,2.3464526376705606,ANTM-2014,ANTM
2014-10-28,3.1058842166179232,ANTM-2014,ANTM
2014-10-29,-0.9588684149610209,ANTM-2014,ANTM
2014-10-30,-2.74449648513645,ANTM-2014,ANTM
2014-10-31,-1.5355006030701774,ANTM-2014,ANTM
2014-11-03,-2.0291117141812816,ANTM-2014,ANTM
2014-11-04,0.5492271747076163,ANTM-2014,ANTM
2014-11-05,-0.019741806773865667,ANTM-2014,ANTM
2014-11-06,0.3743614339668579,ANTM-2014,ANTM
2014-11-07,0.506936433966854,ANTM-2014,ANTM
2014-11-10,-0.31553208455164805,ANTM-2014,ANTM
2014-11-11,-0.3862774549220229,ANTM-2014,ANTM
2014-11-12,-0.31979736232943046,ANTM-2014,ANTM
2014-11-13,-0.48161578338206806,ANTM-2014,ANTM
2014-11-14,0.8594649183723213,ANTM-2014,ANTM
2014-11-17,-0.023663151803132845,ANTM-2014,ANTM
2014-11-18,-0.03050060307016779,ANTM-2014,ANTM
2014-11-19,-1.124528380847947,ANTM-2014,ANTM
2014-11-20,-0.7849394919590591,ANTM-2014,ANTM
2014-11-21,-0.8434918067738839,ANTM-2014,ANTM
2014-11-24,-0.982305232699797,ANTM-2014,ANTM
2014-11-25,0.3531864339668517,ANTM-2014,ANTM
2014-11-26,1.9732179154483451,ANTM-2014,ANTM
2014-11-28,2.1053892117446513,ANTM-2014,ANTM
2014-12-01,-0.9189640289961064,ANTM-2014,ANTM
2014-12-02,-0.6220324500487349,ANTM-2014,ANTM
2014-12-03,-0.8442850816276781,ANTM-2014,ANTM
2014-12-04,-1.0249131518031318,ANTM-2014,ANTM
2014-12-05,0.033249396929831074,ANTM-2014,ANTM
2014-12-08,0.4988049524853737,ANTM-2014,ANTM
2014-12-09,1.1163105080409454,ANTM-2014,ANTM
2014-12-10,0.14942485989278925,ANTM-2014,ANTM
2014-12-11,1.0201947673002008,ANTM-2014,ANTM
2014-12-12,0.41026976730018994,ANTM-2014,ANTM
2014-12-15,-1.1096987512183172,ANTM-2014,ANTM
2014-12-16,-3.494610788255357,ANTM-2014,ANTM
2014-12-17,-2.572089028996095,ANTM-2014,ANTM
2014-12-18,-0.43286578338205556,ANTM-2014,ANTM
2014-12-19,1.4390482517056533,ANTM-2014,ANTM
2014-12-22,2.6450868481968843,ANTM-2014,ANTM
2014-12-23,,ANTM-2014,ANTM
2014-12-24,,ANTM-2014,ANTM
2014-12-26,,ANTM-2014,ANTM
2014-12-29,,ANTM-2014,ANTM
2014-12-30,,ANTM-2014,ANTM
2014-12-31,,ANTM-2014,ANTM
2015-01-02,,ANTM-2015,ANTM
2015-01-05,,ANTM-2015,ANTM
2015-01-06,,ANTM-2015,ANTM
2015-01-07,,ANTM-2015,ANTM
2015-01-08,,ANTM-2015,ANTM
2015-01-09,,ANTM-2015,ANTM
2015-01-12,0.5177960069444354,ANTM-2015,ANTM
2015-01-13,0.0701710069444524,ANTM-2015,ANTM
2015-01-14,-0.3291831597222234,ANTM-2015,ANTM
2015-01-15,-2.701224826388894,ANTM-2015,ANTM
2015-01-16,-1.444964409722199,ANTM-2015,ANTM
2015-01-20,-0.4304123263888726,ANTM-2015,ANTM
2015-01-21,0.22175434027776297,ANTM-2015,ANTM
2015-01-22,0.9583376736111341,ANTM-2015,ANTM
2015-01-23,1.2216293402777838,ANTM-2015,ANTM
2015-01-26,0.945587673611123,ANTM-2015,ANTM
2015-01-27,-0.5373081597222118,ANTM-2015,ANTM
2015-01-28,0.33135850694443725,ANTM-2015,ANTM
2015-01-29,1.9457126736111108,ANTM-2015,ANTM
2015-01-30,-0.1456623263888978,ANTM-2015,ANTM
2015-02-02,-0.962099826388897,ANTM-2015,ANTM
2015-02-03,-0.41705815972221594,ANTM-2015,ANTM
2015-02-04,-0.08225607638888299,ANTM-2015,ANTM
2015-02-05,-0.3029123263889033,ANTM-2015,ANTM
2015-02-06,-1.1840789930555564,ANTM-2015,ANTM
2015-02-09,-1.2899956597222149,ANTM-2015,ANTM
2015-02-10,-0.7508706597222129,ANTM-2015,ANTM
2015-02-11,0.25871267361110817,ANTM-2015,ANTM
2015-02-12,-0.03522482638886609,ANTM-2015,ANTM
2015-02-13,-0.3757248263888783,ANTM-2015,ANTM
2015-02-17,-1.1122039930555458,ANTM-2015,ANTM
2015-02-18,-0.6927456597222025,ANTM-2015,ANTM
2015-02-19,1.4708168402777737,ANTM-2015,ANTM
2015-02-20,1.6373168402777774,ANTM-2015,ANTM
2015-02-23,0.389410590277781,ANTM-2015,ANTM
2015-02-24,-0.5635373263888794,ANTM-2015,ANTM
2015-02-25,0.24092100694444063,ANTM-2015,ANTM
2015-02-26,0.5772960069444445,ANTM-2015,ANTM
2015-02-27,-0.9937873263889002,ANTM-2015,ANTM
2015-03-02,-0.05545399305555698,ANTM-2015,ANTM
2015-03-03,0.2522751736110998,ANTM-2015,ANTM
2015-03-04,1.9815668402777762,ANTM-2015,ANTM
2015-03-05,2.0732126736111227,ANTM-2015,ANTM
2015-03-06,0.7989210069444576,ANTM-2015,ANTM
2015-03-09,0.17477517361112055,ANTM-2015,ANTM
2015-03-10,-1.7960164930555456,ANTM-2015,ANTM
2015-03-11,-1.8730894097222217,ANTM-2015,ANTM
2015-03-12,-0.9731206597222097,ANTM-2015,ANTM
2015-03-13,-1.9653289930555564,ANTM-2015,ANTM
2015-03-16,-2.443120659722232,ANTM-2015,ANTM
2015-03-17,-1.5071206597222213,ANTM-2015,ANTM
2015-03-18,-0.27316232638887705,ANTM-2015,ANTM
2015-03-19,1.4076918402777814,ANTM-2015,ANTM
2015-03-20,2.4426085069444357,ANTM-2015,ANTM
2015-03-23,2.4550876736111165,ANTM-2015,ANTM
2015-03-24,2.7820460069444444,ANTM-2015,ANTM
2015-03-25,0.010816840277765818,ANTM-2015,ANTM
2015-03-26,-0.07018315972221878,ANTM-2015,ANTM
2015-03-27,0.25649392361110734,ANTM-2015,ANTM
2015-03-30,0.025212673611110903,ANTM-2015,ANTM
2015-03-31,-0.6540789930555554,ANTM-2015,ANTM
2015-04-01,-1.1162456597222166,ANTM-2015,ANTM
2015-04-02,-1.086703993055539,ANTM-2015,ANTM
2015-04-06,-0.16503732638890434,ANTM-2015,ANTM
2015-04-07,0.025816840277759268,ANTM-2015,ANTM
2015-04-08,0.4438585069444486,ANTM-2015,ANTM
2015-04-09,0.16946267361112038,ANTM-2015,ANTM
2015-04-10,-0.1896206597222338,ANTM-2015,ANTM
2015-04-13,0.4947751736111137,ANTM-2015,ANTM
2015-04-14,0.8064835069444464,ANTM-2015,ANTM
2015-04-15,-0.0160060763888864,ANTM-2015,ANTM
2015-04-16,-0.5914539930555349,ANTM-2015,ANTM
2015-04-17,-1.9415789930555496,ANTM-2015,ANTM
2015-04-20,0.2983376736111091,ANTM-2015,ANTM
2015-04-21,0.9980876736111214,ANTM-2015,ANTM
2015-04-22,2.373296006944451,ANTM-2015,ANTM
2015-04-23,0.8129001736111015,ANTM-2015,ANTM
2015-04-24,0.6349001736111121,ANTM-2015,ANTM
2015-04-27,1.02842100694444,ANTM-2015,ANTM
2015-04-28,-0.0894123263888779,ANTM-2015,ANTM
2015-04-29,-0.020224826388872616,ANTM-2015,ANTM
2015-04-30,-1.25976649305555,ANTM-2015,ANTM
2015-05-01,-0.5189227430555646,ANTM-2015,ANTM
2015-05-04,-0.5537456597222359,ANTM-2015,ANTM
2015-05-05,-1.3465789930555507,ANTM-2015,ANTM
2015-05-06,-0.8333289930555515,ANTM-2015,ANTM
2015-05-07,-0.5281623263888832,ANTM-2015,ANTM
2015-05-08,-0.46774565972221815,ANTM-2015,ANTM
2015-05-11,-0.8168914930555324,ANTM-2015,ANTM
2015-05-12,-1.1063498263888958,ANTM-2015,ANTM
2015-05-13,-0.5867873263889023,ANTM-2015,ANTM
2015-05-14,1.8901710069444455,ANTM-2015,ANTM
2015-05-15,0.6604001736111053,ANTM-2015,ANTM
2015-05-18,0.9814835069444293,ANTM-2015,ANTM
2015-05-19,0.640035590277752,ANTM-2015,ANTM
2015-05-20,0.19125434027778287,ANTM-2015,ANTM
2015-05-21,0.11508767361113648,ANTM-2015,ANTM
2015-05-22,-0.006037326388884101,ANTM-2015,ANTM
2015-05-26,-1.2496206597222281,ANTM-2015,ANTM
2015-05-27,-0.10607899305556778,ANTM-2015,ANTM
2015-05-28,-0.31564149305556194,ANTM-2015,ANTM
2015-05-29,-0.9371831597222126,ANTM-2015,ANTM
2015-06-01,-0.11637065972220878,ANTM-2015,ANTM
2015-06-02,-0.2664956597222207,ANTM-2015,ANTM
2015-06-03,1.416858506944461,ANTM-2015,ANTM
2015-06-04,0.8660668402777966,ANTM-2015,ANTM
2015-06-05,0.9742022569444558,ANTM-2015,ANTM
2015-06-08,-0.8049956597222063,ANTM-2015,ANTM
2015-06-09,-0.8024123263888675,ANTM-2015,ANTM
2015-06-10,0.38000434027778673,ANTM-2015,ANTM
2015-06-11,-0.04837065972221233,ANTM-2015,ANTM
2015-06-12,-0.40191232638888785,ANTM-2015,ANTM
2015-06-15,-1.266058159722217,ANTM-2015,ANTM
2015-06-16,-1.0950998263888918,ANTM-2015,ANTM
2015-06-17,-1.277203993055552,ANTM-2015,ANTM
2015-06-18,-0.940245659722219,ANTM-2015,ANTM
2015-06-19,-1.8845998263888681,ANTM-2015,ANTM
2015-06-22,-0.0124748263888953,ANTM-2015,ANTM
2015-06-23,2.7752439236111046,ANTM-2015,ANTM
2015-06-24,3.02979600694444,ANTM-2015,ANTM
2015-06-25,1.7934210069444498,ANTM-2015,ANTM
2015-06-26,1.2610460069444338,ANTM-2015,ANTM
2015-06-29,-1.2525373263888921,ANTM-2015,ANTM
2015-06-30,-1.4044123263888855,ANTM-2015,ANTM
2015-07-01,-0.0027248263888956514,ANTM-2015,ANTM
2015-07-02,0.7190668402777874,ANTM-2015,ANTM
2015-07-06,0.5952960069444502,ANTM-2015,ANTM
2015-07-07,-0.10816232638888927,ANTM-2015,ANTM
2015-07-08,-2.101683159722217,ANTM-2015,ANTM
2015-07-09,-2.4816414930555473,ANTM-2015,ANTM
2015-07-10,-1.1710060763888874,ANTM-2015,ANTM
2015-07-13,-0.14978732638888625,ANTM-2015,ANTM
2015-07-14,-1.2849123263888833,ANTM-2015,ANTM
2015-07-15,-2.085412326388883,ANTM-2015,ANTM
2015-07-16,-1.8017039930555567,ANTM-2015,ANTM
2015-07-17,1.5635043402777962,ANTM-2015,ANTM
2015-07-20,4.1593585069444465,ANTM-2015,ANTM
2015-07-21,4.4478168402777785,ANTM-2015,ANTM
2015-07-22,2.31404600694445,ANTM-2015,ANTM
2015-07-23,0.076837673611113,ANTM-2015,ANTM
2015-07-24,1.1324835069444639,ANTM-2015,ANTM
2015-07-27,-1.7626831597222141,ANTM-2015,ANTM
2015-07-28,-0.46100607638886537,ANTM-2015,ANTM
2015-07-29,1.2287543402777772,ANTM-2015,ANTM
2015-07-30,-0.15782899305555198,ANTM-2015,ANTM
2015-07-31,-1.3324956597222046,ANTM-2015,ANTM
2015-08-03,-1.0029539930555442,ANTM-2015,ANTM
2015-08-04,-0.8835789930555286,ANTM-2015,ANTM
2015-08-05,1.8801918402778064,ANTM-2015,ANTM
2015-08-06,1.1461501736111162,ANTM-2015,ANTM
2015-08-07,0.2202960069444359,ANTM-2015,ANTM
2015-08-10,-0.15441232638888985,ANTM-2015,ANTM
2015-08-11,-0.9216831597222245,ANTM-2015,ANTM
2015-08-12,-0.2705998263889021,ANTM-2015,ANTM
2015-08-13,-0.3697560763888773,ANTM-2015,ANTM
2015-08-14,1.3879210069444412,ANTM-2015,ANTM
2015-08-17,2.054671006944454,ANTM-2015,ANTM
2015-08-18,3.912921006944452,ANTM-2015,ANTM
2015-08-19,4.512046006944442,ANTM-2015,ANTM
2015-08-20,0.11808767361109396,ANTM-2015,ANTM
2015-08-21,-3.7756414930555557,ANTM-2015,ANTM
2015-08-24,-6.878016493055557,ANTM-2015,ANTM
2015-08-25,-5.766370659722215,ANTM-2015,ANTM
2015-08-26,-1.345245659722206,ANTM-2015,ANTM
2015-08-27,1.6408168402777896,ANTM-2015,ANTM
2015-08-28,3.2414835069444488,ANTM-2015,ANTM
2015-08-31,1.6044105902777703,ANTM-2015,ANTM
2015-09-01,-1.3979123263888737,ANTM-2015,ANTM
2015-09-02,0.6159210069444548,ANTM-2015,ANTM
2015-09-03,-1.8570789930555582,ANTM-2015,ANTM
2015-09-04,-2.0854539930555545,ANTM-2015,ANTM
2015-09-08,-0.9877456597222142,ANTM-2015,ANTM
2015-09-09,-0.07689149305556592,ANTM-2015,ANTM
2015-09-10,1.3611501736111196,ANTM-2015,ANTM
2015-09-11,0.6302960069444468,ANTM-2015,ANTM
2015-09-14,0.22433767361110674,ANTM-2015,ANTM
2015-09-15,0.23581684027776012,ANTM-2015,ANTM
2015-09-16,0.3285668402777596,ANTM-2015,ANTM
2015-09-17,1.0006605902777794,ANTM-2015,ANTM
2015-09-18,0.8712543402777897,ANTM-2015,ANTM
2015-09-21,2.50383767361111,ANTM-2015,ANTM
2015-09-22,0.10292100694444961,ANTM-2015,ANTM
2015-09-23,1.308712673611109,ANTM-2015,ANTM
2015-09-24,1.9489210069444391,ANTM-2015,ANTM
2015-09-25,0.687275173611102,ANTM-2015,ANTM
2015-09-28,-2.390933159722212,ANTM-2015,ANTM
2015-09-29,-4.999287326388883,ANTM-2015,ANTM
2015-09-30,-2.0173289930555534,ANTM-2015,ANTM
2015-10-01,-0.8866831597222279,ANTM-2015,ANTM
2015-10-02,0.2539835069444515,ANTM-2015,ANTM
2015-10-05,2.2264939236111205,ANTM-2015,ANTM
2015-10-06,0.550004340277755,ANTM-2015,ANTM
2015-10-07,-0.2965789930555537,ANTM-2015,ANTM
2015-10-08,-1.0816623263889005,ANTM-2015,ANTM
2015-10-09,-0.9433706597222368,ANTM-2015,ANTM
2015-10-12,-0.38066232638889297,ANTM-2015,ANTM
2015-10-13,-0.5481414930555353,ANTM-2015,ANTM
2015-10-14,-0.6121831597222239,ANTM-2015,ANTM
2015-10-15,0.31737934027779463,ANTM-2015,ANTM
2015-10-16,0.7889210069444524,ANTM-2015,ANTM
2015-10-19,0.672066840277804,ANTM-2015,ANTM
2015-10-20,-1.6639331597222045,ANTM-2015,ANTM
2015-10-21,-2.3339227430555622,ANTM-2015,ANTM
2015-10-22,-0.7591623263888863,ANTM-2015,ANTM
2015-10-23,1.2684210069444442,ANTM-2015,ANTM
2015-10-26,2.189587673611123,ANTM-2015,ANTM
2015-10-27,1.6887126736111329,ANTM-2015,ANTM
2015-10-28,1.5322543402777962,ANTM-2015,ANTM
2015-10-29,1.613316840277779,ANTM-2015,ANTM
2015-10-30,-1.5955164930555439,ANTM-2015,ANTM
2015-11-02,-1.044287326388884,ANTM-2015,ANTM
2015-11-03,-2.4606623263888956,ANTM-2015,ANTM
2015-11-04,-1.6391831597222115,ANTM-2015,ANTM
2015-11-05,2.9952335069444596,ANTM-2015,ANTM
2015-11-06,1.4581605902778039,ANTM-2015,ANTM
2015-11-09,0.5487543402777988,ANTM-2015,ANTM
2015-11-10,1.7942543402777824,ANTM-2015,ANTM
2015-11-11,2.4125043402777857,ANTM-2015,ANTM
2015-11-12,1.135379340277777,ANTM-2015,ANTM
2015-11-13,-2.9385789930555495,ANTM-2015,ANTM
2015-11-16,-2.409599826388881,ANTM-2015,ANTM
2015-11-17,-0.8167664930555559,ANTM-2015,ANTM
2015-11-18,1.704462673611117,ANTM-2015,ANTM
2015-11-19,0.26600434027780656,ANTM-2015,ANTM
2015-11-20,1.4220668402777754,ANTM-2015,ANTM
2015-11-23,0.9852335069444685,ANTM-2015,ANTM
2015-11-24,-0.24475607638889152,ANTM-2015,ANTM
2015-11-25,-0.8404123263888976,ANTM-2015,ANTM
2015-11-27,-0.6111623263888851,ANTM-2015,ANTM
2015-11-30,-1.8833289930555628,ANTM-2015,ANTM
2015-12-01,1.1074626736111215,ANTM-2015,ANTM
2015-12-02,0.29600434027778355,ANTM-2015,ANTM
2015-12-03,-0.8723081597222055,ANTM-2015,ANTM
2015-12-04,1.5111501736111252,ANTM-2015,ANTM
2015-12-07,0.7436293402777765,ANTM-2015,ANTM
2015-12-08,1.3251710069444336,ANTM-2015,ANTM
2015-12-09,-0.7737664930555644,ANTM-2015,ANTM
2015-12-10,0.1523168402777778,ANTM-2015,ANTM
2015-12-11,-2.9968394097222086,ANTM-2015,ANTM
2015-12-14,-0.6529123263888834,ANTM-2015,ANTM
2015-12-15,-0.5511623263888971,ANTM-2015,ANTM
2015-12-16,1.6483376736111177,ANTM-2015,ANTM
2015-12-17,1.091212673611122,ANTM-2015,ANTM
2015-12-18,-1.159412326388881,ANTM-2015,ANTM
2015-12-21,-0.369808159722222,ANTM-2015,ANTM
2015-12-22,0.6007335069444623,ANTM-2015,ANTM
2015-12-23,,ANTM-2015,ANTM
2015-12-24,,ANTM-2015,ANTM
2015-12-28,,ANTM-2015,ANTM
2015-12-29,,ANTM-2015,ANTM
2015-12-30,,ANTM-2015,ANTM
2015-12-31,,ANTM-2015,ANTM
2016-01-04,,ANTM-2016,ANTM
2016-01-05,,ANTM-2016,ANTM
2016-01-06,,ANTM-2016,ANTM
2016-01-07,,ANTM-2016,ANTM
2016-01-08,,ANTM-2016,ANTM
2016-01-11,,ANTM-2016,ANTM
2016-01-12,,ANTM-2016,ANTM
2016-01-13,,ANTM-2016,ANTM
2016-01-14,,ANTM-2016,ANTM
2016-01-15,,ANTM-2016,ANTM
2016-01-19,,ANTM-2016,ANTM
2016-01-20,,ANTM-2016,ANTM
2016-01-21,,ANTM-2016,ANTM
2016-01-22,,ANTM-2016,ANTM
2016-01-25,,ANTM-2016,ANTM
2016-01-26,,ANTM-2016,ANTM
2016-01-27,,ANTM-2016,ANTM
2016-01-28,,ANTM-2016,ANTM
2016-01-29,,ANTM-2016,ANTM
2016-02-01,,ANTM-2016,ANTM
2012-05-18,,ATVI-2012,ATVI
2012-05-21,,ATVI-2012,ATVI
2012-05-22,,ATVI-2012,ATVI
2012-05-23,,ATVI-2012,ATVI
2012-05-24,,ATVI-2012,ATVI
2012-05-25,,ATVI-2012,ATVI
2012-05-29,-0.8808325626052182,ATVI-2012,ATVI
2012-05-30,-0.8857624237163293,ATVI-2012,ATVI
2012-05-31,0.3482861873947831,ATVI-2012,ATVI
2012-06-01,-1.0937165903829975,ATVI-2012,ATVI
2012-06-04,-1.7307082570496624,ATVI-2012,ATVI
2012-06-05,-1.9615888126052177,ATVI-2012,ATVI
2012-06-06,-0.5030888126052206,ATVI-2012,ATVI
2012-06-07,-1.060637423716332,ATVI-2012,ATVI
2012-06-08,-0.6561221459385538,ATVI-2012,ATVI
2012-06-11,-0.7221124237163317,ATVI-2012,ATVI
2012-06-12,-0.4361995764941054,ATVI-2012,ATVI
2012-06-13,-1.034967158564816,ATVI-2012,ATVI
2012-06-14,-0.47000756260521914,ATVI-2012,ATVI
2012-06-15,0.6019042429503365,ATVI-2012,ATVI
2012-06-18,0.8482028540614506,ATVI-2012,ATVI
2012-06-19,0.948866742950339,ATVI-2012,ATVI
2012-06-20,-0.0045415903829910675,ATVI-2012,ATVI
2012-06-21,0.2832861873947792,ATVI-2012,ATVI
2012-06-22,1.5317861873947825,ATVI-2012,ATVI
2012-06-25,0.3845292429503404,ATVI-2012,ATVI
2012-06-26,1.1385445207281177,ATVI-2012,ATVI
2012-06-27,0.5526375762836693,ATVI-2012,ATVI
2012-06-28,-0.07219957649410463,ATVI-2012,ATVI
2012-06-29,-0.3696754918981476,ATVI-2012,ATVI
2012-07-02,-0.5378408959385483,ATVI-2012,ATVI
2012-07-03,-0.12259575704966252,ATVI-2012,ATVI
2012-07-05,-0.36146381260521654,ATVI-2012,ATVI
2012-07-06,0.23111674295034373,ATVI-2012,ATVI
2012-07-09,0.7137084096170065,ATVI-2012,ATVI
2012-07-10,0.6048695207281156,ATVI-2012,ATVI
2012-07-11,0.5626195207281197,ATVI-2012,ATVI
2012-07-12,0.5736125762836695,ATVI-2012,ATVI
2012-07-13,0.46454452072811464,ATVI-2012,ATVI
2012-07-16,-1.4814040903829906,ATVI-2012,ATVI
2012-07-17,-1.120449576494104,ATVI-2012,ATVI
2012-07-18,0.18603284143518767,ATVI-2012,ATVI
2012-07-19,0.6252007707281164,ATVI-2012,ATVI
2012-07-20,0.8545709096170029,ATVI-2012,ATVI
2012-07-23,0.8790361873947772,ATVI-2012,ATVI
2012-07-24,1.3287000762836658,ATVI-2012,ATVI
2012-07-25,2.601291742950335,ATVI-2012,ATVI
2012-07-26,1.1480778540614516,ATVI-2012,ATVI
2012-07-27,-1.0615054792718832,ATVI-2012,ATVI
2012-07-30,-0.990970757049662,ATVI-2012,ATVI
2012-07-31,-1.9954554792718862,ATVI-2012,ATVI
2012-08-01,-1.9018207570496621,ATVI-2012,ATVI
2012-08-02,-1.8565745764941088,ATVI-2012,ATVI
2012-08-03,-0.29830049189814783,ATVI-2012,ATVI
2012-08-06,0.9425341040614503,ATVI-2012,ATVI
2012-08-07,-0.19017909038300118,ATVI-2012,ATVI
2012-08-08,-0.6923804792718835,ATVI-2012,ATVI
2012-08-09,-0.18209159038299322,ATVI-2012,ATVI
2012-08-10,0.43266674295033614,ATVI-2012,ATVI
2012-08-13,0.6795361873947847,ATVI-2012,ATVI
2012-08-14,-0.05538047927188244,ATVI-2012,ATVI
2012-08-15,0.9168625762836706,ATVI-2012,ATVI
2012-08-16,-0.5392471459385499,ATVI-2012,ATVI
2012-08-17,-0.9480707570496627,ATVI-2012,ATVI
2012-08-20,0.45459209017255614,ATVI-2012,ATVI
2012-08-21,-0.214592158564821,ATVI-2012,ATVI
2012-08-22,0.2771382707281118,ATVI-2012,ATVI
2012-08-23,0.3103625762836728,ATVI-2012,ATVI
2012-08-24,-0.16063047927188467,ATVI-2012,ATVI
2012-08-27,-0.2434665903829985,ATVI-2012,ATVI
2012-08-28,-0.24979159038299326,ATVI-2012,ATVI
2012-08-29,-0.06633881260521687,ATVI-2012,ATVI
2012-08-30,0.2570778540614424,ATVI-2012,ATVI
2012-08-31,-0.7512624237163292,ATVI-2012,ATVI
2012-09-04,-1.377330479271887,ATVI-2012,ATVI
2012-09-05,-0.37582075704966594,ATVI-2012,ATVI
2012-09-06,0.08959209017256126,ATVI-2012,ATVI
2012-09-07,-0.12621715856481114,ATVI-2012,ATVI
2012-09-10,-0.45919506260521903,ATVI-2012,ATVI
2012-09-11,-0.3255957570496619,ATVI-2012,ATVI
2012-09-12,0.09474452072811257,ATVI-2012,ATVI
2012-09-13,-0.4367582570496656,ATVI-2012,ATVI
2012-09-14,0.3359584096170005,ATVI-2012,ATVI
2012-09-17,0.09774452072811715,ATVI-2012,ATVI
2012-09-18,0.6194111873947781,ATVI-2012,ATVI
2012-09-19,1.9224459096169975,ATVI-2012,ATVI
2012-09-20,0.9209195207281125,ATVI-2012,ATVI
2012-09-21,1.3863875762836713,ATVI-2012,ATVI
2012-09-24,-0.4866995764941085,ATVI-2012,ATVI
2012-09-25,-1.0450088252314784,ATVI-2012,ATVI
2012-09-26,-0.6674033959385506,ATVI-2012,ATVI
2012-09-27,-1.0239707570496641,ATVI-2012,ATVI
2012-09-28,-0.15367214593855127,ATVI-2012,ATVI
2012-10-01,0.4446584096170045,ATVI-2012,ATVI
2012-10-02,0.6225834096170049,ATVI-2012,ATVI
2012-10-03,0.6247861873947791,ATVI-2012,ATVI
2012-10-04,1.1115320207281199,ATVI-2012,ATVI
2012-10-05,0.14881257628367184,ATVI-2012,ATVI
2012-10-08,-0.4710888126052171,ATVI-2012,ATVI
2012-10-09,-0.18628742371632906,ATVI-2012,ATVI
2012-10-10,-0.28670790982743927,ATVI-2012,ATVI
2012-10-11,0.0543578414351828,ATVI-2012,ATVI
2012-10-12,0.10356327072811222,ATVI-2012,ATVI
2012-10-15,0.121145909617006,ATVI-2012,ATVI
2012-10-16,-0.6381346459385506,ATVI-2012,ATVI
2012-10-17,-0.3858832570496678,ATVI-2012,ATVI
2012-10-18,-1.7437290903829945,ATVI-2012,ATVI
2012-10-19,-1.4991304792718836,ATVI-2012,ATVI
2012-10-22,-1.00404297927188,ATVI-2012,ATVI
2012-10-23,-0.9691707570496595,ATVI-2012,ATVI
2012-10-24,2.383744520728118,ATVI-2012,ATVI
2012-10-25,1.865345909617006,ATVI-2012,ATVI
2012-10-26,1.3931254235058919,ATVI-2012,ATVI
2012-10-31,0.43294117476851784,ATVI-2012,ATVI
2012-11-01,0.5500674373947794,ATVI-2012,ATVI
2012-11-02,0.34843757628366845,ATVI-2012,ATVI
2012-11-05,-0.12501797927188552,ATVI-2012,ATVI
2012-11-06,0.012300076283671302,ATVI-2012,ATVI
2012-11-07,-0.9497457570496683,ATVI-2012,ATVI
2012-11-08,-1.169134645938552,ATVI-2012,ATVI
2012-11-09,-1.8212471459385535,ATVI-2012,ATVI
2012-11-12,-1.116962423716326,ATVI-2012,ATVI
2012-11-13,-1.768947145938551,ATVI-2012,ATVI
