index,Category: All categories,entity
2017-06-01,-1.1086805555555532,adobe
2017-07-01,-3.1027281746031727,adobe
2017-08-01,-0.18050595238095157,adobe
2017-09-01,-0.46383928571428723,adobe
2017-10-01,2.244494047619055,adobe
2017-11-01,1.7395337301587368,adobe
2017-12-01,-0.3170138888888894,adobe
2018-01-01,-0.9807043650793625,adobe
2018-02-01,-0.2128472222222184,adobe
2018-03-01,-0.4390376984126956,adobe
2018-04-01,-0.08784722222222108,adobe
2018-05-01,2.784176587301589,adobe
2018-06-01,-1.0253472222222246,adobe
2018-07-01,-2.7277281746031727,adobe
2018-08-01,-1.6388392857142873,adobe
2018-09-01,-0.04717261904762293,adobe
2018-10-01,2.3278273809523764,adobe
2018-11-01,,adobe
2018-12-01,,adobe
2019-01-01,,adobe
2019-02-01,,adobe
2019-03-01,,adobe
2019-04-01,,adobe
2004-02-01,,adobe
2004-03-01,,adobe
2004-04-01,,adobe
2004-05-01,,adobe
2004-06-01,,adobe
2004-07-01,,adobe
2004-08-01,2.73616071428572,adobe
2004-09-01,2.161160714285706,adobe
2004-10-01,0.11949404761903373,adobe
2004-11-01,-4.01046626984127,adobe
2004-12-01,-1.3586805555555395,adobe
2005-01-01,5.019295634920645,adobe
2005-02-01,1.8288194444444388,adobe
2005-03-01,-1.2307043650793599,adobe
2005-04-01,1.4954861111111075,adobe
2005-05-01,0.6175099206349319,adobe
2005-06-01,1.057986111111111,adobe
2005-07-01,-0.14439484126985125,adobe
2005-08-01,2.5278273809523912,adobe
2005-09-01,-1.3805059523809515,adobe
2005-10-01,-1.2138392857142664,adobe
2005-11-01,-1.9271329365079275,adobe
2005-12-01,-1.3170138888888965,adobe
2006-01-01,2.2692956349206304,adobe
2006-02-01,2.078819444444439,adobe
2006-03-01,-1.2307043650793599,adobe
2006-04-01,-5.04618055555555,adobe
2006-05-01,-5.2991567460317395,adobe
2006-06-01,-1.483680555555532,adobe
2006-07-01,2.0639384920634916,adobe
2006-08-01,0.23616071428571983,adobe
2006-09-01,0.8694940476190627,adobe
2006-10-01,-2.838839285714281,adobe
2006-11-01,-4.677132936507942,adobe
2006-12-01,-2.025347222222225,adobe
2007-01-01,5.060962301587316,adobe
2007-02-01,4.703819444444453,adobe
2007-03-01,1.5192956349206401,adobe
2007-04-01,0.12048611111110752,adobe
2007-05-01,-2.8824900793650823,adobe
2007-06-01,3.432986111111111,adobe
2007-07-01,3.3139384920634916,adobe
2007-08-01,1.4028273809523912,adobe
2007-09-01,-0.08883928571428013,adobe
2007-10-01,-2.9221726190476236,adobe
2007-11-01,-0.9271329365079417,adobe
2007-12-01,-1.3586805555555537,adobe
2008-01-01,-0.31403769841269824,adobe
2008-02-01,-1.0045138888888756,adobe
2008-03-01,0.18596230158729732,adobe
2008-04-01,-1.212847222222221,adobe
2008-05-01,-2.3824900793650823,adobe
2008-06-01,0.7246527777777683,adobe
2008-07-01,1.105605158730163,adobe
2008-08-01,-0.6388392857142944,adobe
2008-09-01,-0.8388392857142943,adobe
2008-10-01,-0.17217261904760925,adobe
2008-11-01,4.36453373015873,adobe
2008-12-01,0.7246527777777749,adobe
2009-01-01,0.7692956349206446,adobe
2009-02-01,0.9954861111111102,adobe
2009-03-01,1.102628968253983,adobe
2009-04-01,-0.046180555555535456,adobe
2009-05-01,0.5758432539682605,adobe
2009-06-01,-3.483680555555546,adobe
2009-07-01,-1.5193948412698228,adobe
2009-08-01,0.36116071428573404,adobe
2009-09-01,0.7861607142857199,adobe
2009-10-01,-0.17217261904760925,adobe
2009-11-01,0.8645337301587297,adobe
2009-12-01,0.43298611111111773,adobe
2010-01-01,-0.35570436507935543,adobe
2010-02-01,0.7454861111111386,adobe
2010-03-01,1.727628968253983,adobe
2010-04-01,6.412152777777793,adobe
2010-05-01,0.8258432539682605,adobe
2010-06-01,4.682986111111097,adobe
2010-07-01,-5.10272817460318,adobe
2010-08-01,-1.9721726190476088,adobe
2010-09-01,2.5361607142857343,adobe
2010-10-01,-0.8388392857142807,adobe
2010-11-01,0.6978670634920725,adobe
2010-12-01,-1.442013888888868,adobe
2011-01-01,-4.23070436507937,adobe
2011-02-01,-0.9211805555555612,adobe
2011-03-01,2.64429563492064,adobe
2011-04-01,-1.087847222222221,adobe
2011-05-01,2.4508432539682463,adobe
2011-06-01,1.9746527777777967,adobe
2011-07-01,-3.644394841269837,adobe
2011-08-01,-0.055505952380965784,adobe
2011-09-01,-2.58883928571428,adobe
2011-10-01,-0.3805059523809521,adobe
2011-11-01,0.6978670634920725,adobe
2011-12-01,5.307986111111118,adobe
2012-01-01,0.9359623015873018,adobe
2012-02-01,-3.2128472222222184,adobe
2012-03-01,-1.2723710317460455,adobe
2012-04-01,-2.5045138888888925,adobe
2012-05-01,-1.0074900793650823,adobe
2012-06-01,0.8913194444444255,adobe
2012-07-01,2.730605158730163,adobe
2012-08-01,1.8611607142857056,adobe
2012-09-01,0.4111607142857199,adobe
2012-10-01,-4.047172619047609,adobe
2012-11-01,-2.593799603174599,adobe
2012-12-01,-2.3586805555555537,adobe
2013-01-01,1.6026289682539732,adobe
2013-02-01,3.99548611111111,adobe
2013-03-01,3.3526289682539687,adobe
2013-04-01,0.9538194444444503,adobe
2013-05-01,2.8258432539682605,adobe
2013-06-01,-2.8170138888888747,adobe
2013-07-01,-2.1860615079365013,adobe
2013-08-01,-3.513839285714273,adobe
2013-09-01,-2.005505952380944,adobe
2013-10-01,2.2028273809523835,adobe
2013-11-01,2.156200396825401,adobe
2013-12-01,-0.40034722222221797,adobe
2014-01-01,2.227628968253973,adobe
2014-02-01,1.0788194444444459,adobe
2014-03-01,-4.1890376984126885,adobe
2014-04-01,0.16215277777778603,adobe
2014-05-01,-0.7574900793650681,adobe
2014-06-01,-2.483680555555539,adobe
2014-07-01,-1.1027281746031656,adobe
2014-08-01,-0.47217261904761587,adobe
2014-09-01,1.4944940476190485,adobe
2014-10-01,5.119494047619048,adobe
2014-11-01,-0.2187996031745989,adobe
2014-12-01,3.8913194444444534,adobe
2015-01-01,-1.1473710317460268,adobe
2015-02-01,-4.796180555555554,adobe
2015-03-01,-2.7723710317460313,adobe
2015-04-01,-0.7961805555555568,adobe
2015-05-01,-1.3824900793650752,adobe
2015-06-01,-0.6920138888888818,adobe
2015-07-01,12.605605158730164,adobe
2015-08-01,1.8194940476190484,adobe
2015-09-01,0.36949404761904847,adobe
2015-10-01,1.7861607142857123,adobe
2015-11-01,2.031200396825401,adobe
2015-12-01,1.7663194444444392,adobe
2016-01-01,-8.439037698412697,adobe
2016-02-01,-4.171180555555554,adobe
2016-03-01,-2.5640376984126956,adobe
2016-04-01,-0.4628472222222211,adobe
2016-05-01,0.9925099206349248,adobe
2016-06-01,0.6413194444444397,adobe
2016-07-01,-1.9777281746031727,adobe
2016-08-01,-2.1388392857142873,adobe
2016-09-01,-0.8805059523809515,adobe
2016-10-01,-0.8805059523809521,adobe
2016-11-01,2.114533730158737,adobe
2016-12-01,-1.2336805555555608,adobe
2017-01-01,-2.1057043650793696,adobe
2017-02-01,-0.7961805555555541,adobe
2017-03-01,3.4776289682539616,adobe
2017-04-01,2.412152777777772,adobe
2017-05-01,2.9508432539682534,adobe
2017-06-01,-1.1086805555555532,adobe
2017-07-01,-3.1027281746031727,adobe
2017-08-01,-0.18050595238095157,adobe
2017-09-01,-0.46383928571428723,adobe
2017-10-01,2.244494047619055,adobe
2017-11-01,1.7395337301587368,adobe
2017-12-01,-0.3170138888888894,adobe
2018-01-01,-0.9807043650793625,adobe
2018-02-01,-0.2128472222222184,adobe
2018-03-01,-0.4390376984126956,adobe
2018-04-01,-0.08784722222222108,adobe
2018-05-01,2.784176587301589,adobe
2018-06-01,-1.0253472222222246,adobe
2018-07-01,-2.7277281746031727,adobe
2018-08-01,-1.6388392857142873,adobe
2018-09-01,-0.04717261904762293,adobe
2018-10-01,2.3278273809523764,adobe
2018-11-01,,adobe
2018-12-01,,adobe
2019-01-01,,adobe
2019-02-01,,adobe
2019-03-01,,adobe
2019-04-01,,adobe
2004-02-01,,amazon
2004-03-01,,amazon
2004-04-01,,amazon
2004-05-01,,amazon
2004-06-01,,amazon
2004-07-01,,amazon
2004-08-01,0.585896164021166,amazon
2004-09-01,1.7247850529100535,amazon
2004-10-01,2.1275628306878316,amazon
2004-11-01,-5.68791335978836,amazon
2004-12-01,-10.113508597883602,amazon
2005-01-01,-0.6105324074074086,amazon
2005-02-01,2.0382771164021185,amazon
2005-03-01,2.6186342592592586,amazon
2005-04-01,3.374586640211642,amazon
2005-05-01,2.92220568783069,amazon
2005-06-01,1.8418485449735504,amazon
2005-07-01,-0.5301752645502608,amazon
2005-08-01,1.0442294973544999,amazon
2005-09-01,1.2664517195767195,amazon
2005-10-01,1.7942294973544977,amazon
2005-11-01,-4.896246693121692,amazon
2005-12-01,-9.19684193121693,amazon
2006-01-01,-0.5271990740740693,amazon
2006-02-01,2.2882771164021203,amazon
2006-03-01,1.9519675925925943,amazon
2006-04-01,2.74958664021164,amazon
2006-05-01,2.4222056878306883,amazon
2006-06-01,1.5501818783068808,amazon
2006-07-01,-0.6551752645502661,amazon
2006-08-01,1.044229497354498,amazon
2006-09-01,2.3497850529100535,amazon
2006-10-01,1.9192294973544977,amazon
2006-11-01,-4.729580026455024,amazon
2006-12-01,-10.030175264550266,amazon
2007-01-01,-0.40219907407407285,amazon
2007-02-01,1.3716104497354507,amazon
2007-03-01,2.0769675925925926,amazon
2007-04-01,1.9162533068783079,amazon
2007-05-01,2.5055390211640223,amazon
2007-06-01,1.4251818783068808,amazon
2007-07-01,0.1364914021164035,amazon
2007-08-01,0.8358961640211642,amazon
2007-09-01,2.1414517195767213,amazon
2007-10-01,1.7108961640211655,amazon
2007-11-01,-3.0212466931216886,amazon
2007-12-01,-8.405175264550266,amazon
2008-01-01,-1.735532407407405,amazon
2008-02-01,1.0799437830687828,amazon
2008-03-01,0.7019675925925926,amazon
2008-04-01,1.4579199735449722,amazon
2008-05-01,3.04720568783069,amazon
2008-06-01,1.883515211640213,amazon
2008-07-01,-1.7801752645502609,amazon
2008-08-01,0.5442294973544963,amazon
2008-09-01,1.5164517195767213,amazon
2008-10-01,0.7525628306878263,amazon
2008-11-01,-4.062913359788356,amazon
2008-12-01,-5.363508597883598,amazon
2009-01-01,1.2228009259259307,amazon
2009-02-01,1.9549437830687864,amazon
2009-03-01,2.701967592592589,amazon
2009-04-01,2.541253306878308,amazon
2009-05-01,1.1305390211640223,amazon
2009-06-01,0.09184854497354511,amazon
2009-07-01,-1.238508597883593,amazon
2009-08-01,-0.5807705026455001,amazon
2009-09-01,-0.31688161375661084,amazon
2009-10-01,1.210896164021169,amazon
2009-11-01,-3.56291335978836,amazon
2009-12-01,-3.988508597883598,amazon
2010-01-01,0.639467592592595,amazon
2010-02-01,1.413277116402115,amazon
2010-03-01,1.9103009259259283,amazon
2010-04-01,1.4579199735449757,amazon
2010-05-01,1.6722056878306901,amazon
2010-06-01,-0.8248181216931156,amazon
2010-07-01,-3.821841931216932,amazon
2010-08-01,-3.2057705026455,amazon
2010-09-01,-0.9002149470899465,amazon
2010-10-01,-1.289103835978838,amazon
2010-11-01,-1.9795800264550278,amazon
2010-12-01,-5.363508597883598,amazon
2011-01-01,4.097800925925927,amazon
2011-02-01,4.579943783068787,amazon
2011-03-01,0.9103009259259247,amazon
2011-04-01,1.4579199735449793,amazon
2011-05-01,0.8388723544973544,amazon
2011-06-01,-0.5748181216931227,amazon
2011-07-01,-3.113508597883593,amazon
2011-08-01,-0.2891038359788358,amazon
2011-09-01,1.09978505291005,amazon
2011-10-01,-0.24743716931216664,amazon
2011-11-01,0.2704199735449757,amazon
2011-12-01,1.1781580687830768,amazon
2012-01-01,2.0978009259259203,amazon
2012-02-01,1.2049437830687864,amazon
2012-03-01,1.2853009259259247,amazon
2012-04-01,-0.45874669312169214,amazon
2012-05-01,0.2972056878306901,amazon
2012-06-01,-1.7414847883597941,amazon
2012-07-01,-3.8218419312169285,amazon
2012-08-01,-1.7474371693121715,amazon
2012-09-01,-1.15021494708995,amazon
2012-10-01,-2.3724371693121666,amazon
2012-11-01,6.312086640211633,amazon
2012-12-01,4.30315806878307,amazon
2013-01-01,1.0978009259259272,amazon
2013-02-01,-1.961722883597878,amazon
2013-03-01,1.9936342592592675,amazon
2013-04-01,-1.7504133597883564,amazon
2013-05-01,-1.202794312169317,amazon
2013-06-01,0.5918485449735487,amazon
2013-07-01,-0.19684193121692864,amazon
2013-08-01,1.169229497354507,amazon
2013-09-01,0.3081183862433927,amazon
2013-10-01,-2.205770502645488,amazon
2013-11-01,-1.9379133597883529,amazon
2013-12-01,9.803158068783077,amazon
2014-01-01,0.5144675925925986,amazon
2014-02-01,-0.6283895502645422,amazon
2014-03-01,-0.9646990740740753,amazon
2014-04-01,-1.2504133597883564,amazon
2014-05-01,-3.9944609788359813,amazon
2014-06-01,-1.3248181216931227,amazon
2014-07-01,-2.6968419312169285,amazon
2014-08-01,-0.12243716931217152,amazon
2014-09-01,0.05811838624339982,amazon
2014-10-01,-1.6224371693121595,amazon
2014-11-01,4.353753306878311,amazon
2014-12-01,9.636491402116398,amazon
2015-01-01,-1.5271990740740728,amazon
2015-02-01,-3.586722883597878,amazon
2015-03-01,-4.3813657407407325,amazon
2015-04-01,-2.1254133597883564,amazon
2015-05-01,-5.119460978835974,amazon
2015-06-01,-0.6581514550264442,amazon
2015-07-01,5.844824735449736,amazon
2015-08-01,1.6692294973544928,amazon
2015-09-01,0.14145171957672842,amazon
2015-10-01,3.0025628306878405,amazon
2015-11-01,7.56208664021164,amazon
2015-12-01,14.553158068783077,amazon
2016-01-01,-5.068865740740744,amazon
2016-02-01,-5.42005621693122,amazon
2016-03-01,-6.089699074074075,amazon
2016-04-01,-4.542080026455028,amazon
2016-05-01,-2.1194609788359884,amazon
2016-06-01,-1.2414847883597941,amazon
2016-07-01,0.8864914021164,amazon
2016-08-01,-1.7474371693121715,amazon
2016-09-01,-0.9002149470899572,amazon
2016-10-01,-3.9557705026455023,amazon
2016-11-01,3.645419973544983,amazon
2016-12-01,4.553158068783077,amazon
2017-01-01,-1.69386574074073,amazon
2017-02-01,-2.9200562169312065,amazon
2017-03-01,-3.0063657407407183,amazon
2017-04-01,-1.0420800264550136,amazon
2017-05-01,0.46387235449736863,amazon
2017-06-01,0.5085152116402272,amazon
2017-07-01,3.3031580687830786,amazon
2017-08-01,1.169229497354507,amazon
2017-09-01,-5.1918816137566,amazon
2017-10-01,0.9608961640211549,amazon
2017-11-01,7.18708664021164,amazon
2017-12-01,7.886491402116405,amazon
2018-01-01,1.3478009259259414,amazon
2018-02-01,-1.961722883597878,amazon
2018-03-01,-2.2563657407407325,amazon
2018-04-01,-4.333746693121685,amazon
2018-05-01,-3.4111276455026314,amazon
2018-06-01,-2.0748181216931156,amazon
2018-07-01,7.136491402116407,amazon
2018-08-01,-0.9557705026454788,amazon
2018-09-01,-2.7335482804232716,amazon
2018-10-01,-2.3724371693121595,amazon
2018-11-01,,amazon
2018-12-01,,amazon
2019-01-01,,amazon
2019-02-01,,amazon
2019-03-01,,amazon
2019-04-01,,amazon
2004-02-01,,anthem
2004-03-01,,anthem
2004-04-01,,anthem
2004-05-01,,anthem
2004-06-01,,anthem
2004-07-01,,anthem
2004-08-01,3.526306216931219,anthem
2004-09-01,-4.5931382275132275,anthem
2004-10-01,-1.9264715608465626,anthem
2004-11-01,-1.225281084656084,anthem
2004-12-01,2.5634093915343943,anthem
2005-01-01,1.783647486772487,anthem
2005-02-01,-10.644923941798941,anthem
2005-03-01,4.581266534391537,anthem
2005-04-01,6.215195105820106,anthem
2005-05-01,3.325314153439155,anthem
2005-06-01,-2.0377810846560838,anthem
2005-07-01,-0.48420965608465316,anthem
2005-08-01,-1.9736937830687844,anthem
2005-09-01,-5.134804894179895,anthem
2005-10-01,-1.2181382275132269,anthem
2005-11-01,0.399718915343916,anthem
2005-12-01,3.4800760582010586,anthem
2006-01-01,-1.0080191798941738,anthem
2006-02-01,-8.019923941798938,anthem
2006-03-01,2.7062665343915335,anthem
2006-04-01,5.090195105820106,anthem
2006-05-01,4.991980820105823,anthem
2006-06-01,1.5872189153439162,anthem
2006-07-01,1.0157903439153433,anthem
2006-08-01,-1.3903604497354487,anthem
2006-09-01,-5.343138227513224,anthem
2006-10-01,-0.3848048941798912,anthem
2006-11-01,1.5663855820105839,anthem
2006-12-01,2.1467427248677264,anthem
2007-01-01,-0.04968584656084518,anthem
2007-02-01,-11.10325727513227,anthem
2007-03-01,2.4145998677248692,anthem
2007-04-01,2.631861772486774,anthem
2007-05-01,1.408647486772494,anthem
2007-06-01,-0.329447751322748,anthem
2007-07-01,1.724123677248679,anthem
2007-08-01,0.8596395502645477,anthem
2007-09-01,-3.593138227513224,anthem
2007-10-01,-0.009804894179894774,anthem
2007-11-01,2.483052248677252,anthem
2007-12-01,3.605076058201062,anthem
2008-01-01,0.15864748677248697,anthem
2008-02-01,-10.103257275132274,anthem
2008-03-01,2.206266534391537,anthem
2008-04-01,1.3401951058201025,anthem
2008-05-01,0.15864748677248697,anthem
2008-06-01,-0.329447751322748,anthem
2008-07-01,0.8907903439153504,anthem
2008-08-01,5.067972883597884,anthem
2008-09-01,-2.218138227513224,anthem
2008-10-01,0.5318617724867731,anthem
2008-11-01,1.1080522486772482,anthem
2008-12-01,1.4384093915343872,anthem
2009-01-01,1.3253141534391513,anthem
2009-02-01,-8.228257275132274,anthem
2009-03-01,1.9145998677248728,anthem
2009-04-01,2.506861772486774,anthem
2009-05-01,1.533647486772487,anthem
2009-06-01,-0.8711144179894159,anthem
2009-07-01,-0.35920965608465316,anthem
2009-08-01,0.1096395502645513,anthem
2009-09-01,-4.2181382275132275,anthem
2009-10-01,0.4901951058201088,anthem
2009-11-01,2.108052248677252,anthem
2009-12-01,1.1884093915343943,anthem
2010-01-01,-1.2996858465608487,anthem
2010-02-01,-6.228257275132274,anthem
2010-03-01,3.539599867724873,anthem
2010-04-01,2.0068617724867774,anthem
2010-05-01,2.075314153439155,anthem
2010-06-01,3.670552248677245,anthem
2010-07-01,-0.19254298941799242,anthem
2010-08-01,-2.7236937830687844,anthem
2010-09-01,-8.759804894179892,anthem
2010-10-01,-5.384804894179891,anthem
2010-11-01,-4.516947751322748,anthem
2010-12-01,-5.519923941798938,anthem
2011-01-01,-4.674685846560845,anthem
2011-02-01,25.480076058201057,anthem
2011-03-01,-5.543733465608463,anthem
2011-04-01,-4.951471560846562,anthem
2011-05-01,-1.5080191798941773,anthem
2011-06-01,6.8788855820105805,anthem
2011-07-01,8.057457010582011,anthem
2011-08-01,2.8596395502645513,anthem
2011-09-01,0.4901951058201046,anthem
2011-10-01,4.031861772486777,anthem
2011-11-01,-1.100281084656084,anthem
2011-12-01,-1.8115906084656057,anthem
2012-01-01,4.241980820105827,anthem
2012-02-01,-1.6449239417989414,anthem
2012-03-01,-0.7937334656084629,anthem
2012-04-01,-0.9931382275132261,anthem
2012-05-01,-1.841352513227513,anthem
2012-06-01,-2.454447751322748,anthem
2012-07-01,3.640790343915347,anthem
2012-08-01,3.026306216931219,anthem
2012-09-01,-5.21813822751322,anthem
2012-10-01,-2.009804894179888,anthem
2012-11-01,-1.1419477513227483,anthem
2012-12-01,-0.6865906084656057,anthem
2013-01-01,4.408647486772491,anthem
2013-02-01,-6.769923941798938,anthem
2013-03-01,-0.4604001322751343,anthem
2013-04-01,4.173528439153442,anthem
2013-05-01,1.283647486772487,anthem
2013-06-01,2.96221891534392,anthem
2013-07-01,0.474123677248679,anthem
2013-08-01,-2.098693783068781,anthem
2013-09-01,-6.426471560846553,anthem
2013-10-01,-0.5098048941798947,anthem
2013-11-01,-0.6002810846560804,anthem
2013-12-01,0.8967427248677264,anthem
2014-01-01,3.7003141534391584,anthem
2014-02-01,-2.269923941798938,anthem
2014-03-01,1.372933201058205,anthem
2014-04-01,0.6318617724867774,anthem
2014-05-01,-0.5496858465608452,anthem
2014-06-01,0.8372189153439162,anthem
2014-07-01,1.1824570105820147,anthem
2014-08-01,-1.5986937830687808,anthem
2014-09-01,-5.134804894179895,anthem
2014-10-01,0.5318617724867731,anthem
2014-11-01,-0.05861441798941969,anthem
2014-12-01,1.0634093915343907,anthem
2015-01-01,-0.21635251322751303,anthem
2015-02-01,2.855076058201062,anthem
2015-03-01,1.706266534391537,anthem
2015-04-01,0.3818617724867739,anthem
2015-05-01,3.450314153439162,anthem
2015-06-01,-0.16278108465608015,anthem
2015-07-01,1.0574570105820147,anthem
2015-08-01,-2.8070271164021094,anthem
2015-09-01,-8.093138227513228,anthem
2015-10-01,-4.093138227513227,anthem
2015-11-01,1.8997189153439196,anthem
2015-12-01,3.5634093915343943,anthem
2016-01-01,1.4919808201058227,anthem
2016-02-01,9.105076058201059,anthem
2016-03-01,-3.0020667989417986,anthem
2016-04-01,-5.243138227513226,anthem
2016-05-01,-6.716352513227513,anthem
2016-06-01,-6.079447751322755,anthem
2016-07-01,-4.567542989417989,anthem
2016-08-01,8.526306216931223,anthem
2016-09-01,21.07352843915345,anthem
2016-10-01,2.9485284391534443,anthem
2016-11-01,1.649718915343916,anthem
2016-12-01,-3.2282572751322736,anthem
2017-01-01,-1.591352513227513,anthem
2017-02-01,-9.019923941798934,anthem
2017-03-01,-5.210400132275135,anthem
2017-04-01,-8.03480489417989,anthem
2017-05-01,-9.133019179894177,anthem
2017-06-01,-3.8711144179894124,anthem
